Model,Brand,Total Annual Energy Consumption (kWh/year),Appliance Type
MTF2195AEW,Maytag,435,Refrigerator
MTF2195AEQ,Maytag,435,Refrigerator
MTF2195AEB,Maytag,435,Refrigerator
MTF2195AES,Maytag,435,Refrigerator
MTB2196AEW,Maytag,435,Refrigerator
MTB2196AEQ,Maytag,435,Refrigerator
MTB2196AES,Maytag,435,Refrigerator
MTF2196AEW,Maytag,435,Refrigerator
MTF2196AEQ,Maytag,435,Refrigerator
MTF2196AEB,Maytag,435,Refrigerator
MTF2196AES,Maytag,435,Refrigerator
MFF180SSFD,Marathon,435,Refrigerator
WRTS07G3HRW,White-Westinghouse,436,Refrigerator
WRTS07G3HRS,White-Westinghouse,436,Refrigerator
FF7B1B,Avanti,436,Refrigerator
GIE17GSN****,GE,436,Refrigerator
FRTS07G3HRW,Frigidaire,436,Refrigerator
FRTS07G3HRS,Frigidaire,436,Refrigerator
MRT311FF**,Maytag,436,Refrigerator
BFBD30216SSIM,Beko,438,Refrigerator
BFBD30216SSIML,Beko,438,Refrigerator
BFBF30216SSIM,Beko,438,Refrigerator
BFBF30116SSIM,Beko,438,Refrigerator
BFBF30116WHIM,Beko,438,Refrigerator
BRFB21622SS,Blomberg,438,Refrigerator
FM4FBM24S***,Conserv,438,Refrigerator
MDRF1010ESE,Fulgor Milano,438,Refrigerator
ERQR32E3HSS,Electrolux,438,Refrigerator
FRQR32E3HSS,Frigidaire,438,Refrigerator
FRBR32E3HUS,Frigidaire,438,Refrigerator
BFBF30216SSIML,Beko,438,Refrigerator
RS2484W***#,Fisher & Paykel,439,Refrigerator
WRT313CZL***(KITABLE),Whirlpool,440,Refrigerator
HZ4051,Hamilton Beach,442,Refrigerator
KUDF204KPA**,KitchenAid,442,Refrigerator
KUDF204KSB**,KitchenAid,442,Refrigerator
JUCFP242H*1*,Jenn-Air,442,Refrigerator
T24UC925DS,Thermador,442,Refrigerator
T24UC915DS,Thermador,442,Refrigerator
T24UC905DP,Thermador,442,Refrigerator
FFFDD18L3S,Avanti,442,Refrigerator
GIE18DTN****,GE,443,Refrigerator
GIE18GTN****,GE,443,Refrigerator
GIE18GSN****,GE,443,Refrigerator
GIE18GCN****,GE,443,Refrigerator
BFBF3018SSL,Beko,444,Refrigerator
BRFB1812SSLN,Blomberg,444,Refrigerator
BRFB1812SSN,Blomberg,444,Refrigerator
BFBF3018SS,Beko,444,Refrigerator
BFBF2715SS,Beko,445,Refrigerator
FFBF281W,Summit,445,Refrigerator
BRFB1512SS,Blomberg,445,Refrigerator
NR-D535XC,Panasonic,445,Refrigerator
NR-D535XC,Panasonic,445,Refrigerator
FFBF286SS,Summit,445,Refrigerator
FFHI1832T*,Frigidaire,447,Refrigerator
LFNS22530*,LG,447,Refrigerator
VTFR1802EI*E,Vitara,448,Refrigerator
WTS18HMWCE,Winia,448,Refrigerator
WTS18HMBCE,Winia,448,Refrigerator
WTS18HMSLE,Winia,448,Refrigerator
F18TFRAESI**,Forte,448,Refrigerator
7231#,Kenmore,448,Refrigerator
RF201A*****,Fisher & Paykel,448,Refrigerator
HRQ16N3B**,Haier,448,Refrigerator
RT18M62*5**,Samsung,448,Refrigerator
899.7231#32#,Kenmore,448,Refrigerator
RF170A*****,Fisher & Paykel,448,Refrigerator
RB17N6**E,Hisense,449,Refrigerator
RB17N6ASE,Hisense,449,Refrigerator
REF31BMXL,Bertazzoni,449,Refrigerator
REF31BMXR,Bertazzoni,449,Refrigerator
ARBM172BSE,AVG,451,Refrigerator
ARBM172WE,AVG,451,Refrigerator
ARBM172SE,AVG,451,Refrigerator
GTS22KYN****,GE,451,Refrigerator
GTS22KGN****,GE,451,Refrigerator
GTS22KMN****,GE,451,Refrigerator
REF31BMFX,Bertazzoni,451,Refrigerator
RF170W*****,Fisher & Paykel,452,Refrigerator
QHE16HYP****,Haier,452,Refrigerator
FAB50UXXX,Smeg,452.7,Refrigerator
FAB50UXXX,Smeg Spa,452.7,Refrigerator
ARBM171DSE,AVG,453,Refrigerator
MRB172N6A*E,Mora,453,Refrigerator
FFHI1835V*,Frigidaire,453,Refrigerator
BCD-450WYE/HC1(H)CKD,Hisense,453,Refrigerator
RB17A2C*E,Hisense,453,Refrigerator
BCD-450WYC/HC1(H),Hisense,453,Refrigerator
E522B*****,Fisher & Paykel,454,Refrigerator
WRT138FFD***(KITABLE),Whirlpool,454,Refrigerator
GBE17HYR****,GE,454,Refrigerator
RF170B*****,Fisher & Paykel,454,Refrigerator
IRT138FD*0*,Ikea,455,Refrigerator
ID-30CI,Sub-Zero,458,Refrigerator
LRMNC1803*,LG,459,Refrigerator
FFRBI1805-33SB,Forno,460,Refrigerator
FFS157L3S,Avanti,460,Refrigerator
HBF1558/HZ8551,Hamilton Beach,460,Refrigerator
HBF1558,Hamilton Beach,460,Refrigerator
HBF2067/HZ7602,Hamilton Beach,461,Refrigerator
HBF2067,Hamilton Beach,461,Refrigerator
GIE19JSN****,GE,463,Refrigerator
VBBM0840EWEI,Vitara,464,Refrigerator
REF24BMBIPNV,Bertazzoni,464,Refrigerator
FM4BM22IFBI,Fulgor Milano,464,Refrigerator
F9BFRESIC450PR,Forte,464,Refrigerator
BBBF2410IM,Beko,465,Refrigerator
ARBM184FSE,AVG,465,Refrigerator
KM-RERFDSS-18C,Koolmore,465,Refrigerator
MRF18B4AST,Midea,465,Refrigerator
BRFB1052FFBIN,Blomberg,465,Refrigerator
CS1400R-IM,Liebherr,465,Refrigerator
CFDMH1834**,Crosley,465,Refrigerator
MNE18DYTNFS,Moffat,465,Refrigerator
CS1401R-IM,Liebherr,465,Refrigerator
ATBM19,Artt,466,Refrigerator
MDBF18SS,Vissani,466,Refrigerator
ARBM188**,AVG,466,Refrigerator
ARBM188SE2,AVG,466,Refrigerator
DDB-676WMU,Smad,466,Refrigerator
ERPBM187*,Ellipse,466,Refrigerator
ERBM187*,Ellipse,466,Refrigerator
3750-247,Omnimax,466,Refrigerator
3750-247,Omnimax,466,Refrigerator
RDBM191**,Alpha Par Rd,466,Refrigerator
RDBM191**,Alpha Par Rd,466,Refrigerator
F19BFRES450SS,FORTÉ,466,Refrigerator
LRB19B5A***,L2,466,Refrigerator
HD-676RWEN,Midea,466,Refrigerator
HD-676RWEN1,Midea,466,Refrigerator
MRB19B7***,Midea,466,Refrigerator
MB19ED******,Midea,466,Refrigerator
MRB19B6***,Midea,466,Refrigerator
VÄLGRUNDAD,Ikea,466,Refrigerator
VÄLGRUNDAD,Ikea,466,Refrigerator
NS-RBM18SS0-C,Insignia,466,Refrigerator
NS-RBM18WH0-C,Insignia,466,Refrigerator
NS-RBM18SS0-C,Insignia,466,Refrigerator
NS-RBM18WH0-C,Insignia,466,Refrigerator
RDBM191**,EuroDesign,466,Refrigerator
EDBM192SE,EuroDesign,466,Refrigerator
CBMH1873**,Crosley,466,Refrigerator
MBE18DS****,Moffat,466,Refrigerator
MBE18DT****,Moffat,466,Refrigerator
MDE19DTNKWW,Moffat,466,Refrigerator
MDE19DSNKSS,Moffat,466,Refrigerator
MBE19D*****,Moffat,466,Refrigerator
DBM187E1WDB,Danby,466,Refrigerator
DBM187E1SSDB,Danby,466,Refrigerator
DBM187E1WDB,Danby,466,Refrigerator
DBM187E1SSDB,Danby,466,Refrigerator
CBMR187***,Criterion,466,Refrigerator
PC30IFF,P&C,467,Refrigerator
ARCTIS-30IW,AEG,467,Refrigerator
ARCTIS-30,AEG,467,Refrigerator
PC30IFF-IW,P&C,467,Refrigerator
HRF208N6A*E,Hisense,468,Refrigerator
HRF208N6A*E**,Hisense,468,Refrigerator
RF21H3F*E,Hisense,468,Refrigerator
RF210N6A*E**,Hisense,468,Refrigerator
RF21A3F*E,Hisense,468,Refrigerator
RF210N6A*E,Hisense,468,Refrigerator
VTFR2101EI*E,Vitara,469,Refrigerator
WTS21HMWCE,Winia,469,Refrigerator
WTS21HMBCE,Winia,469,Refrigerator
WTS21HMSLE,Winia,469,Refrigerator
IX3HHGXSS*,Ikea,469,Refrigerator
KRBL109ESS**,KitchenAid,469,Refrigerator
MBR1957FE***,Maytag,469,Refrigerator
7133#,Kenmore,469,Refrigerator
899.7133#32#,Kenmore,469,Refrigerator
WRB329*FB*,Whirlpool,469,Refrigerator
WRB119WFB*,Whirlpool,469,Refrigerator
MBB1957FE***,Maytag,469,Refrigerator
MBL1957FE***,Maytag,469,Refrigerator
KRBR109ESS**,KitchenAid,469,Refrigerator
MPRI*24-SS*1A,Marvel,470,Refrigerator
RB472705,Gaggenau,470,Refrigerator
MLRI*24-SS*1A,Marvel,470,Refrigerator
MLRI*24-IS*1A,Marvel,470,Refrigerator
KF2802VI,Miele,470,Refrigerator
KF2812VI,Miele,470,Refrigerator
KF2802SF,Miele,470,Refrigerator
KF2812SF,Miele,470,Refrigerator
T30IB905SP,Thermador,470,Refrigerator
T30BB915SS,Thermador,470,Refrigerator
T30BB925SS,Thermador,470,Refrigerator
B30IB905SP,Bosch,470,Refrigerator
B30BB935SS,Bosch,470,Refrigerator
B30BB935SP,Bosch,470,Refrigerator
MPRI*24-IS*1A,Marvel,470,Refrigerator
LTCS20220*,LG,471,Refrigerator
LTCS20030*,LG,471,Refrigerator
LTCS20030,LG,471,Refrigerator
BRFB1900FBI,Blomberg,472,Refrigerator
FC2-370FDR,Homa,474,Refrigerator
RM-4152*****,Impecca,474,Refrigerator
FFBF247SSIM,Summit,475,Refrigerator
HC1050B,Liebherr,475,Refrigerator
HCB1060,Liebherr,475,Refrigerator
ICN-IM51130,Liebherr,475,Refrigerator
BRFB1322SS,Blomberg,475,Refrigerator
IC5110IMPC,Liebherr,475,Refrigerator
IC5110IM,Liebherr,475,Refrigerator
KFNS37692IDE-1,Miele,475,Refrigerator
ICNH-IM51130,Liebherr,475,Refrigerator
RT21M62*5**,Samsung,478,Refrigerator
RS3084W***#,Fisher & Paykel,478,Refrigerator
QJS15HYR****,Haier,479,Refrigerator
CS1360B,Liebherr,480,Refrigerator
CBS1360,Liebherr,480,Refrigerator
FQ7925XUS,Fagor,480,Refrigerator
FRS-*22B**,Daewoo,480,Refrigerator
KFN13923DE,Miele,480,Refrigerator
B11CB81SSS,Bosch,482,Refrigerator
R-1575SS,Contoure,483,Refrigerator
RF15A4C*E,Hisense,483,Refrigerator
RF15A4C*E,Hisense,483,Refrigerator
WRT541SZH*0*(KITABLE),Whirlpool,483,Refrigerator
FDRD153SS,Summit,483,Refrigerator
LRFD15,Summit,483,Refrigerator
SFDRF15,Summit,483,Refrigerator
FDRD152PL,Summit,483,Refrigerator
WRT518SZKV***(KITABLE),Whirlpool,484,Refrigerator
RFS-26*#*I,Daewoo,484,Refrigerator
HRF15N3AGS,Haier,486,Refrigerator
LRBCC1204*,LG,486,Refrigerator
NS-RFD21SS9-C,Insignia,487,Refrigerator
RQ48T94*2**,Samsung,487,Refrigerator
GNE21DYR****,GE,487,Refrigerator
GNE21DSK****,GE,487,Refrigerator
GNE21DGK****,GE,487,Refrigerator
CBS1660,Liebherr,488,Refrigerator
CBS1661,Liebherr,488,Refrigerator
GBE21AGK****,GE,488,Refrigerator
GBE21ASK****,GE,488,Refrigerator
GDE21DMK****,GE,488,Refrigerator
GBE21AYR****,GE,488,Refrigerator
GDE21DYR****,GE,488,Refrigerator
GDE21DGK****,GE,488,Refrigerator
GDE21DSK,GE,488,Refrigerator
GIE22JTN****,GE,489,Refrigerator
GIE22JSN****,GE,489,Refrigerator
U-1224RFB-00B,U-Line,490,Refrigerator
U-1224RFINT-00B,U-Line,490,Refrigerator
B24CB80ES*,Bosch,490,Refrigerator
U-1224RFW-00B,U-Line,490,Refrigerator
U-1224RFS-00B,U-Line,490,Refrigerator
RF208N6**E,Hisense,491,Refrigerator
SSRF19PL,Summit,493,Refrigerator
LSRF19PL,Summit,493,Refrigerator
LXS19,Summit,493,Refrigerator
SXS19PL,Summit,493,Refrigerator
WRB533CZJ***(KITABLE),Whirlpool,494,Refrigerator
WRB543CMJ***,Whirlpool,494,Refrigerator
IK8FXNGFD*,Ikea,495,Refrigerator
RF135B***U**,Fisher & Paykel,495,Refrigerator
RF135B***J**,Fisher & Paykel,495,Refrigerator
UHRF124-WS01A,U-Line,495,Refrigerator
UHRF124-IS01A,U-Line,495,Refrigerator
UHRF124-SS01A,U-Line,495,Refrigerator
UHRF124-BS01A,U-Line,495,Refrigerator
KFN15943DE,Miele,496,Refrigerator
CS1640B,Liebherr,496,Refrigerator
RS-1963*****,Impecca,497,Refrigerator
R-1900SS,Contoure,497,Refrigerator
AEFF2-69,Appareil Electric,497,Refrigerator
FRSG1915AV,Frigidaire,497,Refrigerator
FRSO52X3HUS,Frigidaire,497,Refrigerator
FRSO52X3HUW,Frigidaire,497,Refrigerator
WRSO52B3HUS,White-Westinghouse,497,Refrigerator
T30IB900SP,Thermador,498,Refrigerator
T30BB920SS,Thermador,498,Refrigerator
RB472704,Gaggenau,498,Refrigerator
B30IB900SP,Bosch,498,Refrigerator
B30BB930SS,Bosch,498,Refrigerator
VBBM1200EWEI,Vitara,499,Refrigerator
F12BFRESIC450PR,Forte,499,Refrigerator
REF28BMBIPNV,Bertazzoni,499,Refrigerator
FM4BM28IFBI,Fulgor Milano,499,Refrigerator
RF224A3C*E,Hisense,499,Refrigerator
IC-24CI,Sub-Zero,500,Refrigerator
KRBL102ESS**,KitchenAid,500,Refrigerator
KRBR102ESS**,KitchenAid,500,Refrigerator
HBF2064,Hamilton Beach,500,Refrigerator
HBF2064/HZ4602,Hamilton Beach,500,Refrigerator
MRB221N6ASE,Mora,501,Refrigerator
MRB221N6AWE,Mora,501,Refrigerator
MRB221N6ABE,Mora,501,Refrigerator
HRB221N6ASE,Hisense,501,Refrigerator
LTWS24223*,LG,501,Refrigerator
HRB221N6ABE,Hisense,501,Refrigerator
RB22A2F*E,Hisense,501,Refrigerator
LTCS24223*,LG,501,Refrigerator
HRB221N6AWE,Hisense,501,Refrigerator
S7490TST6IU,Fhiaba SRL,502,Refrigerator
LRFNS2200*,LG,503,Refrigerator
LFNS22520*,LG,503,Refrigerator
DM-607W*3U(I),Smad,504,Refrigerator
VFFR1700ESBE,Vitara,504,Refrigerator
VFFR1700ESSE,Vitara,504,Refrigerator
VFFR1700ESE,Vitara,504,Refrigerator
KF2902VI,Miele,504,Refrigerator
RB492705,Gaggenau,504,Refrigerator
KF2902SF,Miele,504,Refrigerator
KF2912SF,Miele,504,Refrigerator
T36IB905SP,Thermador,504,Refrigerator
T36BB915SS,Thermador,504,Refrigerator
T36BB925SS,Thermador,504,Refrigerator
KF2912VI,Miele,504,Refrigerator
LBN22370**,LG,505,Refrigerator
LRDNS2200*,LG,505,Refrigerator
LDNS22220*,LG,505,Refrigerator
LDN22470**,LG,505,Refrigerator
ARCTIS-36FD,AEG,506,Refrigerator
ARCTIS-36FDIW,AEG,506,Refrigerator
FRS-*22F**,Daewoo,506,Refrigerator
ARCTIS-36IW,AEG,506,Refrigerator
FRS-*22D**,Daewoo,506,Refrigerator
ARCTIS-36,AEG,506,Refrigerator
HC154#,Liebherr,507,Refrigerator
HC155#,Liebherr,507,Refrigerator
HCB1580,Liebherr,507,Refrigerator
FRQG1721AV,Frigidaire,507,Refrigerator
KFN9855IDE,Miele,507,Refrigerator
FFBN1721TV,Frigidaire,507,Refrigerator
HCB1581,Liebherr,507,Refrigerator
FFFFD1974-31**,Forno,512,Refrigerator
DM-644W*3U(I),Smad,512,Refrigerator
RF1820FD,Conserv,512,Refrigerator
897.7552532,Kenmore,512,Refrigerator
VFFR1800ESBE,Vitara,512,Refrigerator
VFFR1800ESSE,Vitara,512,Refrigerator
VFFR1800ESE,Vitara,512,Refrigerator
BBBF2813IM,Beko,515,Refrigerator
ID-36CI,Sub-Zero,515,Refrigerator
BRFB1322FBI,Blomberg,515,Refrigerator
KFN14943SDE,Miele,517,Refrigerator
FQ9925XUS,Fagor,517,Refrigerator
FRS-*22G**,Daewoo,517,Refrigerator
FRS-*22E**,Daewoo,517,Refrigerator
VBFR1800ESE,Vitara,518,Refrigerator
B20CS51SNB,Bosch,518,Refrigerator
VBFR1800ESE-C,Vitara,518,Refrigerator
S20CS81SNW,Siemens,518,Refrigerator
S20CS81SNB,Siemens,518,Refrigerator
S20CS81SNS,Siemens,518,Refrigerator
S20CS51SNW,Siemens,518,Refrigerator
S20CS51SNB,Siemens,518,Refrigerator
S20CS51SNI,Siemens,518,Refrigerator
S20CS51SNS,Siemens,518,Refrigerator
LS23C4000*,LG,518,Refrigerator
B20CS51SNI,Bosch,518,Refrigerator
B20CS51SNS,Bosch,518,Refrigerator
B20CS51SNW,Bosch,518,Refrigerator
B20CS81SNS,Bosch,518,Refrigerator
B20CS81SNW,Bosch,518,Refrigerator
B20CS81SNB,Bosch,518,Refrigerator
VBFR1800ESSE,Vitara,518,Refrigerator
LSXC22436*,LG,520,Refrigerator
ABB1924BR*,Amana,521,Refrigerator
ABB1921BR*,Amana,521,Refrigerator
LFC24786**,LG,522,Refrigerator
BFFD30216SSIM,Beko,525,Refrigerator
BFFD30216SSIMX,Beko,525,Refrigerator
BFBF2715GSIM,Beko,525,Refrigerator
BFBF2715SSIM,Beko,525,Refrigerator
BRFB1522SS,Blomberg,525,Refrigerator
GNE25DGK****,GE,525,Refrigerator
GNE25DSK****,GE,525,Refrigerator
GNE25DYR****,GE,525,Refrigerator
FFBF287SSIM,Summit,525,Refrigerator
B26FT**SN*,Bosch,527,Refrigerator
MRT711SMF***,Maytag,527,Refrigerator
RFF26*****,Daewoo,527,Refrigerator
B26FT70SNS,Bosch,527,Refrigerator
BFBF3018SSIM,Beko,528,Refrigerator
BFBF3018SSIML,Beko,528,Refrigerator
WRS312SN**0*,Whirlpool,528,Refrigerator
BRFB1822SSLN,Blomberg,528,Refrigerator
4113*71*,Kenmore,528,Refrigerator
BRFB1822SSN,Blomberg,528,Refrigerator
RS-2265*****,Impecca,529,Refrigerator
LSXC22336*,LG,530,Refrigerator
HCB1590,Liebherr,530,Refrigerator
HCB1591,Liebherr,530,Refrigerator
HC1580,Liebherr,530,Refrigerator
KFN9859IDERE,Miele,530,Refrigerator
HC1570,Liebherr,530,Refrigerator
HC1571,Liebherr,530,Refrigerator
KFN9859IDELI,Miele,530,Refrigerator
HC1581,Liebherr,530,Refrigerator
LFD22716**,LG,531,Refrigerator
RB492704,Gaggenau,531,Refrigerator
T36IB902SP,Thermador,531,Refrigerator
T36IB900SP,Thermador,531,Refrigerator
CS2080,Liebherr,532,Refrigerator
CS2081,Liebherr,532,Refrigerator
CS2082,Liebherr,532,Refrigerator
RF170A***J**,Fisher & Paykel,532,Refrigerator
RF201A**J**,Fisher & Paykel,532,Refrigerator
RF170A***U**,Fisher & Paykel,532,Refrigerator
RF201A**U**,Fisher & Paykel,532,Refrigerator
FM4BM30IFBI,Fulgor Milano,533,Refrigerator
ZIC303NPP****,Monogram,534,Refrigerator
RS36W(X),Fisher & Paykel,534,Refrigerator
WRFA60SFH*0*,Whirlpool,534,Refrigerator
WRF560SFH*0*,Whirlpool,534,Refrigerator
MFB2055FR***,Maytag,534,Refrigerator
RB17N6C*E,Hisense,535,Refrigerator
REF31BMFIX,Bertazzoni,535,Refrigerator
LRFNS2503*,LG,535,Refrigerator
RF170W**J**,Fisher & Paykel,535,Refrigerator
RF170W**U**,Fisher & Paykel,535,Refrigerator
BCD-450WYZ/HC1(H),Hisense,537,Refrigerator
RF170B**U****,Fisher & Paykel,538,Refrigerator
FFRBI1820-36**,Forno,539,Refrigerator
HRFSFDBM36BLACK,Hallman,539,Refrigerator
HRFSFDBM36WHITE,Hallman,539,Refrigerator
HRFSFDBM36SS,Hallman,539,Refrigerator
VFFR2101ESSE,Vitara,539,Refrigerator
897.7551532,Kenmore,539,Refrigerator
VFFR2101ESBE,Vitara,539,Refrigerator
VFFR2101ESSE-C,Vitara,539,Refrigerator
VFFR2101ESE-C,Vitara,539,Refrigerator
VFFR2101ESBE-C,Vitara,539,Refrigerator
FM4FBM36SS,Fulgor Milano,539,Refrigerator
VFFR2101ESE,Vitara,539,Refrigerator
RF18A5101**,Samsung,540,Refrigerator
JBBF*30NMX,Jenn-Air,540,Refrigerator
CFDR2600S,Crosley,540,Refrigerator
RFS-26*#*,Daewoo,540,Refrigerator
RF172****,Fisher & Paykel,541,Refrigerator
MCB3050,Liebherr,543,Refrigerator
FRFG1723A*,Frigidaire,543,Refrigerator
MCB3051,Liebherr,543,Refrigerator
RF30BB6602**,Samsung,545,Refrigerator
RF27A3F*E,Hisense,546,Refrigerator
CWE19SP*N***,Café,547,Refrigerator
CWE19SP*N***,Café,547,Refrigerator
RF21B3F*E,Hisense,547,Refrigerator
HRF208N6B*E,Hisense,547,Refrigerator
HRF208N6B*E**,Hisense,547,Refrigerator
RF210N6C*E,Hisense,547,Refrigerator
GWE19JSL****,GE,547,Refrigerator
GWE19JYL****,GE,547,Refrigerator
GWE19JGL****,GE,547,Refrigerator
GWE19JML****,GE,547,Refrigerator
GWE19JYL****,GE,547,Refrigerator
GWE19JGL****,GE,547,Refrigerator
GWE19JML****,GE,547,Refrigerator
RF210N6C*E**,Hisense,547,Refrigerator
ARBM184FSE(ICEMAKER),AVG,549,Refrigerator
KM-RERFDSS-18C(ICEMAKER),Koolmore,549,Refrigerator
MRF18B4AST(ICEMAKER),Midea,549,Refrigerator
DRF36530***,Dacor,549,Refrigerator
CFDMH1834**(ICEMAKER),Crosley,549,Refrigerator
DRF36750***,Dacor,549,Refrigerator
MNE18DYTNFS(ICEMAKER),Moffat,549,Refrigerator
ATBM19(ICEMAKER),Artt,550,Refrigerator
S20CS80SNW,Siemens,550,Refrigerator
S20CS80SNB,Siemens,550,Refrigerator
S20CS80SNS,Siemens,550,Refrigerator
S20CS50SNW,Siemens,550,Refrigerator
S20CS50SNB,Siemens,550,Refrigerator
S20CS50SNS,Siemens,550,Refrigerator
S20CS50SNI,Siemens,550,Refrigerator
CBS2082,Liebherr,550,Refrigerator
CBS2082N,Liebherr,550,Refrigerator
CBS2092,Liebherr,550,Refrigerator
CS2090,Liebherr,550,Refrigerator
CS2091,Liebherr,550,Refrigerator
CS2092,Liebherr,550,Refrigerator
B20CS80SNB,Bosch,550,Refrigerator
B20CS80SNS,Bosch,550,Refrigerator
B20CS50SNW,Bosch,550,Refrigerator
B20CS50SNB,Bosch,550,Refrigerator
B20CS50SNI,Bosch,550,Refrigerator
B20CS50SNS,Bosch,550,Refrigerator
B20CS80SNW,Bosch,550,Refrigerator
DET3050CI**/*,Sub-Zero,550,Refrigerator
S360TST6IU,Fhiaba SRL,550.2,Refrigerator
HRBIBM30PR,Hallman,551,Refrigerator
IX3HHEXDS*,Ikea,553,Refrigerator
DRF36C000**,Dacor,554,Refrigerator
BBBF3019IMWESS,Beko,556,Refrigerator
BBBF3019IMWE,Beko,556,Refrigerator
BBBF3019IMWECF,Beko,556,Refrigerator
HCB2080,Liebherr,556,Refrigerator
ABB2224BR,Amana,556,Refrigerator
HCB2082,Liebherr,556,Refrigerator
KFNF9955IDE,Miele,556,Refrigerator
BRFB1920SS,Blomberg,556,Refrigerator
BRFB1920FBI,Blomberg,556,Refrigerator
HCB2081,Liebherr,556,Refrigerator
CL3050U**/S/*/*,Sub-Zero,557,Refrigerator
FFRBI1844-36**,Forno,560,Refrigerator
VSBS2001EW,Vitara,560,Refrigerator
VSBS2001EB,Vitara,560,Refrigerator
897.5180532,Kenmore,560,Refrigerator
VSBS2001ESS,Vitara,560,Refrigerator
LRFCS2523*,LG,560,Refrigerator
RF20A5101**,Samsung,560,Refrigerator
VSBS2001ES,Vitara,560,Refrigerator
HC2080,Liebherr,561,Refrigerator
HC2082,Liebherr,561,Refrigerator
HC2081,Liebherr,561,Refrigerator
LRDCS2603*,LG,562,Refrigerator
U-CO29FW-00A,U-Line,562,Refrigerator
U-CO29FB-00A,U-Line,562,Refrigerator
RF203****,Fisher & Paykel,562,Refrigerator
IX6HHEXDS*,Ikea,563,Refrigerator
WRF540CWH*,Whirlpool,563,Refrigerator
RF36NDFSS*,Dacor,563,Refrigerator
KRFC300E****,KitchenAid,563,Refrigerator
BFFD3626SS,Beko,565,Refrigerator
BFFD3616ZSS,Beko,565,Refrigerator
BFFD3626ZSS,Beko,565,Refrigerator
BFFD3614ZSS,Beko,566,Refrigerator
BFFD3624XSS,Beko,566,Refrigerator
FBFD360,Blue Star,566,Refrigerator
FBFD361,Blue Star,566,Refrigerator
RVFFR336SS,Viking Range LLC,566,Refrigerator
BRFD2230XSS,Blomberg,566,Refrigerator
F6FBM36S2,Fulgor Milano,566,Refrigerator
BFFD3622SS,Beko,566,Refrigerator
BFFD3624SS,Beko,566,Refrigerator
BFFD3624ZSS,Beko,566,Refrigerator
BRFD2230SS,Blomberg,566,Refrigerator
F6FBM36S1,Fulgor Milano,566,Refrigerator
UARI121-BS01A,U-Line,567,Refrigerator
UARI121-WS01A,U-Line,567,Refrigerator
UARI121-SS01A,U-Line,567,Refrigerator
B36CL81EN*,Bosch,568,Refrigerator
B36CL80EN*,Bosch,568,Refrigerator
B36CL80SN*,Bosch,568,Refrigerator
WRQA59CNKZ,Whirlpool,569,Refrigerator
KRQC506M****,KitchenAid,569,Refrigerator
PNE21NGL****,GE Profile,570,Refrigerator
PNE21NML****,GE Profile,570,Refrigerator
PNE21NYR****,GE Profile,570,Refrigerator
T36FT820N*,Thermador,570,Refrigerator
B36CT82SN*,Bosch,570,Refrigerator
B36CT80SN*,Bosch,570,Refrigerator
B36CT81SN*,Bosch,570,Refrigerator
B36CT81EN*,Bosch,570,Refrigerator
B36CT82EN*,Bosch,570,Refrigerator
T36FT810N*,Thermador,570,Refrigerator
PNE21NSL****,GE Profile,571,Refrigerator
PNE21KSK****,GE Profile,571,Refrigerator
PNE21KMK****,GE Profile,571,Refrigerator
PNE21KGK****,GE Profile,571,Refrigerator
GLR16F**N16,Galanz,572,Refrigerator
PDE21KGK****,GE Profile,572,Refrigerator
GDE21EGK****,GE,572,Refrigerator
PDE21KSK****,GE Profile,572,Refrigerator
GDE21EYK****,GE,572,Refrigerator
PDE21KMK****,GE Profile,572,Refrigerator
463-1202,Criterion,573,Refrigerator
463-1208,Criterion,573,Refrigerator
463-1209,Criterion,573,Refrigerator
CFRR211P1S,Criterion,573,Refrigerator
CFRR211P1W,Criterion,573,Refrigerator
LFC21776**,LG,573,Refrigerator
VFFR2100ESSE,Vitara,573,Refrigerator
FFD21ESCSS,FORTÉ,573,Refrigerator
NS-RFD21CISS0,Insignia,573,Refrigerator
LFC21776*,LG,573,Refrigerator
CFRR211P1B,Criterion,573,Refrigerator
LF21C6200*,LG,574,Refrigerator
LF21G6200*,LG,574,Refrigerator
U-CO1224FW-00B,U-Line,574,Refrigerator
MSS25N4MK***,Maytag,574,Refrigerator
U-CO1224FS-00B,U-Line,574,Refrigerator
WRS315SN****,Whirlpool,574,Refrigerator
U-CO1224FB-00B,U-Line,574,Refrigerator
U-CO1224FINT-00B,U-Line,574,Refrigerator
WRS315SN**0*,Whirlpool,574,Refrigerator
ZIBS240N****,Monogram,575,Refrigerator
ZIBI240H****,Monogram,575,Refrigerator
LRMXC1813*,LG,576,Refrigerator
KF2982VI,Miele,579,Refrigerator
KF2982SF,Miele,579,Refrigerator
T36IT905NP,Thermador,579,Refrigerator
T36IT903NP,Thermador,579,Refrigerator
T36BT915NS,Thermador,579,Refrigerator
T36BT925NS,Thermador,579,Refrigerator
RY492705,Gaggenau,579,Refrigerator
UHRI124-IS01A,U-Line,579,Refrigerator
UHRI124-SS01A,U-Line,579,Refrigerator
UHRI124-WS01A,U-Line,579,Refrigerator
B36IT905NP,Bosch,579,Refrigerator
B36BT935NS,Bosch,579,Refrigerator
UHRI124-BS01A,U-Line,579,Refrigerator
BFSB3622SS,Beko,580,Refrigerator
